date,region,kpi_new_user,retention,active_revenue,impression_Appier_INSTALL,impression_AppleSearch_ROAS,impression_Applovin_AEO,impression_Applovin_ALL,impression_Applovin_INSTALL,impression_Applovin_ROAS,impression_Chartboost_ROAS,impression_Exmox_AEO,impression_Facebook_AEO,impression_Facebook_ALL,impression_Facebook_INSTALL,impression_Facebook_ROAS,impression_GoogleUAC_AEO,impression_GoogleUAC_ALL,impression_GoogleUAC_ROAS,impression_IronSource_INSTALL,impression_Jampp_ROAS,impression_Kaden_ROAS,impression_Kyawake_ALL,impression_Kyawake_OTHER,impression_Kyawake_ROAS,impression_Liftoff_OTHER,impression_Mobupps_AEO,impression_Moloco_ROAS,impression_Snapchat_AEO,impression_Snapchat_INSTALL,impression_TikTok_AEO,impression_TikTok_INSTALL,impression_Unity_INSTALL,impression_Unity_ROAS,impression_Vungle_OTHER,impression_Vungle_ROAS,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,advertising_new_user,day1_revenue,advertising_day7_revenue,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,kpi_day7_revenue
2022-05-21,US,3336.0,43.08,52293.62,676.13,6.38,71.32,0.0,0.0,67.44,32.65,0.0,169.17,0.0,2.28,264.68,27.96,0.0,0.0,0.0,0.0,8838.189999999999,0.0,256.04,0.0,382.99,0.0,12809.61,65.11,0.0,0.0,0.0,0.0,30.28,0.0,0.0,410.0,1397.1599999999999,9883.36,0.0,0.0,18418.24,343.38,0.0,2402.01,0.0,37.56,6192.93,1359.3500000000001,0.0,0.0,0.0,0.0,1436.5300000000002,0.0,1039.5,0.0,15401.89,0.0,11016.26,500.0,0.0,0.0,0.0,0.0,1535.8600000000001,0.0,0.0,2619,948.05,5629.84,9561.19,0.0,0.0,0.0,0.0,0.0,6799.89
2022-05-22,US,3764.0,42.38,51640.01,2613.17,6.130000000000001,80.17,0.0,0.0,76.43,34.37,0.0,133.97,0.0,2.09,259.27,23.74,0.0,0.0,0.0,0.0,8586.66,0.0,258.33,0.0,367.61,0.0,14489.01,65.46,0.0,0.0,0.0,0.0,42.74,0.0,0.0,300.0,1139.62,12193.67,0.0,6.0,18102.99,555.99,0.0,2349.4500000000003,0.0,38.24,6124.97,1215.41,0.0,0.0,0.0,0.0,1457.69,0.0,698.5,0.0,14928.550000000001,0.0,11021.74,500.0,0.0,0.0,0.0,0.0,1694.06,0.0,0.0,3013,1201.69,7111.7,11969.830000000002,0.0,0.0,0.0,0.0,0.0,8442.18
2022-05-23,US,3394.0,41.31000000000001,52709.99,3780.88,3.2199999999999998,67.28,0.0,0.0,63.29,28.21,0.0,117.49,0.0,2.2,225.85999999999999,25.79,0.0,0.0,0.0,0.0,7241.75,0.0,255.78,0.0,430.7,0.0,15228.4,61.44,0.0,0.0,0.0,0.0,56.129999999999995,0.0,0.0,780.0,931.12,12445.4,0.0,0.0,21576.09,489.86,0.0,2335.37,0.0,37.38,5892.68,1328.28,0.0,0.0,0.0,0.0,1358.44,0.0,1001.0,0.0,14732.27,0.0,11016.66,499.99,0.0,0.0,0.0,0.0,2252.77,0.0,0.0,2718,764.5600000000001,4355.02,7896.28,0.0,0.0,0.0,0.0,0.0,5236.64
2022-05-24,US,3206.0,40.39,54589.520000000004,5614.02,4.58,72.99,0.0,0.0,43.66,24.16,0.0,138.59,0.0,1.98,233.70999999999998,24.25,0.0,0.0,0.0,0.0,6857.83,0.0,254.17,0.0,513.75,0.0,13646.43,0.04,0.0,0.0,0.0,0.0,36.06,0.0,0.0,1090.0,1288.56,12071.74,0.0,0.0,20859.39,352.0,0.0,2275.2000000000003,0.0,35.56,5736.41,1357.34,0.0,0.0,0.0,0.0,1357.62,0.0,1133.0,0.0,15149.24,0.0,11036.53,0.29,0.0,0.0,0.0,0.0,1841.15,0.0,0.0,2571,1024.44,4490.62,7118.820000000001,0.0,0.0,0.0,0.0,0.0,6073.49
2022-05-25,US,3113.0,39.96,57551.5,3621.31,4.07,72.65,0.0,0.0,42.92,31.26,0.0,128.58,0.0,2.32,285.02,27.27,0.0,0.0,0.0,0.0,6298.299999999999,0.0,260.75,0.0,529.41,0.0,13350.41,0.0,0.0,0.0,0.0,0.0,40.63,0.0,0.0,1220.0,945.54,11009.85,0.0,0.0,17278.44,496.0,0.0,2261.58,0.0,35.62,5950.44,1440.39,0.0,0.0,0.0,0.0,1280.16,0.0,775.5,0.0,14903.43,0.0,11029.01,0.0,0.0,0.0,0.0,0.0,1837.6599999999999,0.0,0.0,2425,488.45,3947.7000000000003,6474.29,0.0,0.0,0.0,0.0,0.0,4756.659999999999
2022-05-26,US,3071.0,39.660000000000004,55484.75,2704.92,5.0,80.22,0.0,0.0,40.14,21.18,0.0,151.98,0.0,2.24,312.0,33.76,0.0,0.0,0.0,0.0,6541.72,0.0,0.0,0.0,471.04,0.0,12467.46,0.0,0.0,0.0,0.0,0.0,36.519999999999996,0.0,0.0,810.0,1062.34,12378.79,0.0,6.0,15756.66,349.0,0.0,2141.3,0.0,35.08,5623.03,1600.23,0.0,0.0,0.0,0.0,1400.77,0.0,1089.0,0.0,15044.02,0.0,11037.050000000001,0.0,0.0,0.0,0.0,0.0,1834.95,0.0,0.0,2396,600.78,3412.4500000000003,5692.88,0.0,0.0,0.0,0.0,0.0,4947.26
2022-05-27,US,3121.0,39.7,59341.83,655.63,3.82,74.16,0.0,0.0,49.62,13.0,0.0,123.09,0.0,2.37,364.98,31.28,0.0,0.0,0.0,0.0,6949.69,0.0,259.99,0.0,395.64,0.0,9500.72,0.0,0.0,0.0,0.0,0.0,31.39,0.0,0.0,230.0,908.23,11486.550000000001,0.0,0.0,13030.800000000001,218.54,0.0,2142.82,0.0,35.71,5616.99,1545.13,0.0,0.0,0.0,0.0,1449.4,0.0,1303.5,0.0,12955.710000000001,0.0,8830.18,0.0,0.0,0.0,0.0,0.0,1433.8400000000001,0.0,0.0,2298,504.17,3611.07,6197.14,0.0,0.0,0.0,0.0,0.0,4917.159999999999
2022-05-28,US,3594.0,43.93,57810.380000000005,587.34,4.83,73.84,0.0,0.0,78.06,15.0,0.0,135.62,0.0,2.55,363.74,36.28,0.0,0.0,0.0,0.0,7532.8,0.0,0.0,0.0,348.66,0.0,8427.86,0.0,0.0,0.0,0.0,0.0,32.66,0.0,0.0,340.0,1080.4099999999999,10959.880000000001,0.0,6.0,16923.74,260.71,0.0,2228.52,0.0,37.06,5934.63,1801.41,0.0,0.0,0.0,0.0,1535.67,0.0,907.5,0.0,11702.89,0.0,8825.9,0.0,0.0,0.0,0.0,0.0,1370.17,0.0,0.0,2567,1246.77,7255.87,11328.75,0.0,0.0,0.0,0.0,0.0,9900.85
2022-05-29,US,3874.0,41.58,54844.270000000004,1981.27,3.95,75.64,0.0,0.0,72.04,17.91,0.0,141.63,0.0,2.26,396.12,38.88,0.0,0.0,0.0,0.0,7220.6,0.0,259.89,0.0,393.24,0.0,9084.05,0.0,0.0,0.0,0.0,0.0,30.450000000000003,0.0,0.0,560.0,947.1,10796.960000000001,0.0,6.0,19498.63,205.17000000000002,0.0,2336.77,0.0,38.25,6369.68,1942.64,0.0,0.0,0.0,0.0,1558.55,0.0,1441.0,0.0,12598.67,0.0,8823.62,0.0,0.0,0.0,0.0,0.0,1231.73,0.0,0.0,2859,1211.8,5200.9800000000005,8822.26,0.0,0.0,0.0,0.0,0.0,7680.52
2022-05-30,US,3446.0,41.699999999999996,55835.44,2357.05,4.03,65.49,0.0,0.0,64.54,31.55,0.0,137.29,0.0,2.41,474.28,53.32,0.0,0.0,0.0,0.0,8137.5599999999995,0.0,260.3,0.0,377.95,0.0,10764.85,0.0,0.0,0.0,0.0,0.0,30.740000000000002,0.0,0.0,570.0,1168.06,12326.32,0.0,0.0,23065.47,268.38,0.0,2492.37,0.0,37.18,7213.55,2666.35,0.0,0.0,0.0,0.0,1739.02,0.0,1056.0,0.0,12334.7,0.0,8817.57,0.0,0.0,0.0,0.0,0.0,1395.42,0.0,0.0,2464,870.86,5521.4,8872.7,0.0,0.0,0.0,0.0,0.0,7785.909999999999
2022-05-31,US,3397.0,41.24,51115.69,6981.24,4.18,71.86,0.0,0.0,46.11,21.69,0.0,119.35,0.0,2.19,432.19,55.04,0.0,0.0,0.0,0.0,7665.27,0.0,259.8,0.0,376.41,0.0,12381.83,0.0,0.0,0.0,0.0,0.0,26.869999999999997,0.0,0.0,960.0,961.07,11414.75,0.0,0.0,22932.850000000002,212.59,0.0,2510.34,0.0,36.61,6909.84,2838.36,0.0,0.0,0.0,0.0,1666.59,0.0,1512.5,0.0,11756.37,0.0,8817.300000000001,0.0,0.0,0.0,0.0,0.0,1255.13,0.0,0.0,2496,496.83,3557.4,6403.25,0.0,0.0,0.0,0.0,0.0,5126.61
2022-06-01,US,3241.0,44.28000000000001,56611.98,6128.53,4.2,61.71,0.0,0.0,56.53,17.86,0.0,147.57,0.0,2.19,446.39,48.59,0.0,0.0,0.0,0.0,8496.92,0.0,0.0,0.0,396.91,0.0,14180.42,0.0,0.0,0.0,0.0,0.0,23.46,0.0,0.0,840.0,801.01,10960.04,0.0,0.0,17204.02,306.25,0.0,2416.67,0.0,35.28,6756.76,2611.35,0.0,0.0,0.0,0.0,1790.24,0.0,1435.5,0.0,11964.050000000001,0.0,8808.550000000001,0.0,0.0,0.0,0.0,0.0,1200.16,0.0,0.0,2309,702.19,4171.69,7332.0,0.0,0.0,0.0,0.0,0.0,5701.51
2022-06-02,US,3300.0,42.85,51796.1,6951.94,4.390000000000001,59.09,0.0,0.0,64.9,12.52,0.0,115.81,0.0,2.14,354.95,48.54,0.0,0.0,0.0,0.0,8413.74,0.0,0.0,0.0,438.44,0.0,14299.17,0.0,0.0,0.0,0.0,0.0,30.04,0.0,0.0,1040.0,875.44,10741.550000000001,0.0,6.0,17679.010000000002,95.92,0.0,2498.52,0.0,36.61,7270.0199999999995,2212.29,0.0,0.0,0.0,0.0,1815.6299999999999,0.0,1193.5,0.0,12427.79,0.0,8807.43,0.0,0.0,0.0,0.0,0.0,1282.98,0.0,0.0,2406,776.75,4951.4,9052.44,0.0,0.0,0.0,0.0,0.0,7213.5
2022-06-03,US,2938.0,39.48,59138.840000000004,6926.96,4.2299999999999995,43.57,0.0,0.0,58.68,8.07,0.0,94.81,0.0,2.13,329.65,35.9,0.0,0.0,0.0,0.0,8885.050000000001,0.0,260.98,0.0,462.58,0.0,11146.78,0.0,0.0,0.0,0.0,0.0,30.03,0.0,0.0,880.0,992.56,10898.18,0.0,6.0,16326.02,89.71000000000001,0.0,2408.16,0.0,34.53,7062.02,1748.25,0.0,0.0,0.0,0.0,1873.91,0.0,1490.5,0.0,11768.57,0.0,7018.75,0.0,0.0,0.0,0.0,0.0,1321.42,0.0,0.0,2057,611.75,4094.4900000000002,6819.54,0.0,0.0,0.0,0.0,0.0,5399.4800000000005
2022-06-04,US,3497.0,43.71999999999999,52238.52999999999,7032.95,5.04,48.62,0.0,0.0,68.07,11.82,0.0,116.87,0.0,2.26,400.34,55.84,0.0,0.0,0.0,0.0,7845.81,0.0,0.0,0.0,435.84,0.0,11028.42,0.0,0.0,0.0,0.0,0.0,38.09,0.0,0.0,960.0,1268.95,8439.44,0.0,0.0,17287.1,128.0,0.0,2634.42,0.0,36.19,7645.400000000001,2321.51,0.0,0.0,0.0,0.0,1829.14,0.0,1017.5,0.0,11947.550000000001,0.0,7012.02,0.0,0.0,0.0,0.0,0.0,1316.26,0.0,0.0,2482,1050.6000000000001,6230.66,10050.92,0.0,0.0,0.0,0.0,0.0,8690.16
2022-06-05,US,3410.0,43.64,50388.67,7437.92,5.81,41.48,0.0,0.0,91.63,15.55,0.0,124.83,0.0,2.37,375.58,98.07,0.0,0.0,0.0,0.0,7854.65,0.0,263.62,0.0,385.33,0.0,11279.81,0.0,0.0,0.0,0.0,0.0,37.150000000000006,0.0,0.0,1060.0,1389.6000000000001,7057.49,0.0,0.0,16907.41,240.0,0.0,2546.03,0.0,38.300000000000004,7242.139999999999,3808.84,0.0,0.0,0.0,0.0,1845.5600000000002,0.0,1325.5,0.0,10590.960000000001,0.0,7010.58,0.0,0.0,0.0,0.0,0.0,1122.27,0.0,0.0,2385,949.26,5605.150000000001,9842.09,0.0,0.0,0.0,0.0,0.0,8135.39
2022-06-06,US,3349.0,45.739999999999995,48974.57,7596.75,5.4399999999999995,44.31,0.0,0.0,89.59,10.55,0.0,177.32,0.0,2.12,362.23999999999995,99.98,0.0,0.0,0.0,0.0,7416.03,0.0,262.65,0.0,523.55,0.0,11849.14,0.0,0.0,0.0,0.0,0.0,34.29,0.0,0.0,1150.0,876.6899999999999,7775.02,0.0,0.0,22293.920000000002,176.0,0.0,2632.2200000000003,0.0,37.72,7363.85,3792.5,0.0,0.0,0.0,0.0,1831.25,0.0,808.5,0.0,10334.1,0.0,7012.49,0.0,0.0,0.0,0.0,0.0,903.9100000000001,0.0,0.0,2364,801.55,6059.01,9547.82,0.0,0.0,0.0,0.0,0.0,8681.26
2022-06-07,US,3314.0,41.96999999999999,46704.87,4800.94,5.15,38.08,0.0,0.0,129.61,12.08,0.0,141.91,0.0,1.76,372.81000000000006,110.07,0.0,0.0,0.0,0.0,6873.41,0.0,259.32,0.0,562.86,0.0,12422.45,0.0,0.0,0.0,0.0,0.0,32.24,0.0,0.0,830.0,1163.41,7119.71,0.0,0.0,21004.19,128.0,0.0,2847.67,0.0,35.69,8208.11,4116.74,0.0,0.0,0.0,0.0,1782.0,0.0,1655.5,0.0,10586.78,0.0,7006.650000000001,0.0,0.0,0.0,0.0,0.0,906.0600000000001,0.0,0.0,2402,745.01,5543.09,8776.78,0.0,0.0,0.0,0.0,0.0,7128.150000000001
2022-06-08,US,3335.0,43.059999999999995,50367.19000000001,5353.95,5.21,37.69,0.0,0.0,119.31,12.14,0.0,136.79,0.0,1.66,368.74,98.0,0.0,0.0,0.0,3968.98,6676.53,0.0,0.0,0.0,526.72,0.0,10989.07,0.0,0.0,0.0,0.0,0.0,36.32,0.0,0.0,1050.0,1408.7,7454.12,0.0,0.0,24567.72,144.0,0.0,2949.41,0.0,35.19,8248.68,3813.7400000000002,0.0,0.0,0.0,1039.18,1879.05,0.0,1127.5,0.0,10547.77,0.0,7013.18,0.0,0.0,0.0,0.0,0.0,925.76,0.0,0.0,2429,992.72,6267.98,9329.81,0.0,0.0,0.0,0.0,0.0,8446.1
2022-06-09,US,3287.0,43.14,61184.35,6248.6,4.18,45.66,0.0,0.0,121.23,16.46,0.0,164.81,0.0,1.56,407.65,84.88,0.0,0.0,0.0,4473.17,6651.12,0.0,0.0,0.0,1360.76,0.0,8312.69,0.0,0.0,0.0,0.0,0.0,25.88,0.0,0.0,1310.0,1335.0300000000002,7122.01,0.0,0.0,23643.62,224.0,0.0,3460.25,0.0,34.78,9093.060000000001,3372.19,0.0,0.0,0.0,1048.6,1708.28,0.0,1265.0,0.0,10271.33,0.0,7014.82,0.0,0.0,0.0,0.0,0.0,829.1800000000001,0.0,0.0,2356,955.62,5755.91,9085.39,0.0,0.0,0.0,0.0,0.0,7458.37
2022-06-10,US,3137.0,42.620000000000005,62657.47,3993.26,4.16,43.14,0.0,0.0,106.76,25.8,0.0,178.73,0.0,1.66,419.59999999999997,89.24,0.0,0.0,0.0,5493.11,6574.6900000000005,0.0,261.35,0.0,2741.45,0.0,8903.0,0.0,0.0,0.0,0.0,0.0,26.39,0.0,0.0,580.0,981.8199999999999,7104.67,0.0,0.0,27810.11,192.0,0.0,3692.37,0.0,35.72,9255.640000000001,3410.69,0.0,0.0,0.0,949.66,1926.17,0.0,1298.0,0.0,10399.51,0.0,7015.56,0.0,0.0,0.0,0.0,0.0,861.37,0.0,0.0,2196,777.0400000000001,5227.75,8600.54,0.0,0.0,0.0,0.0,0.0,7428.900000000001
2022-06-11,US,3516.0,45.93,62229.26,1746.15,7.91,48.25,0.0,0.0,132.11,39.98,0.0,224.69,0.0,2.47,471.87,142.83,0.0,0.0,0.0,4757.2,6848.08,0.0,259.19,0.0,2482.32,0.0,8148.12,0.0,0.0,0.0,0.0,0.0,25.830000000000002,0.0,0.0,520.0,1135.17,7668.64,0.0,0.0,22061.89,416.0,0.0,3746.0400000000004,0.0,37.18,9952.58,5102.05,0.0,0.0,0.0,1012.57,2089.62,0.0,968.0,0.0,8854.56,0.0,7014.66,0.0,0.0,0.0,0.0,0.0,868.26,0.0,0.0,2511,1612.5900000000001,7855.11,12316.140000000001,0.0,0.0,0.0,0.0,0.0,10462.74
2022-06-12,US,3982.0,44.83,59467.01,4988.35,4.41,37.43,0.0,0.0,145.1,39.96,0.0,281.51,0.0,2.18,484.82000000000005,183.34,0.0,0.0,0.0,5755.18,6897.41,0.0,259.2,0.0,2511.43,0.0,8323.75,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,1190.0,1052.74,7526.83,0.0,0.0,26604.45,752.0,0.0,3643.16,0.0,37.86,9615.68,5904.74,0.0,0.0,0.0,1005.53,2297.64,0.0,1089.0,0.0,9471.16,0.0,7014.99,0.0,0.0,0.0,0.0,0.0,891.33,0.0,0.0,2731,1331.27,7890.270000000001,12898.17,0.0,0.0,0.0,0.0,0.0,11623.960000000001
2022-06-13,US,3576.0,43.65,57406.520000000004,5872.74,3.8200000000000003,53.83,0.0,0.0,131.22,14.8,0.0,228.97,0.0,2.08,468.29,241.94,0.0,0.0,0.0,5291.72,10517.210000000001,0.0,261.29,0.0,2620.91,0.0,9207.06,0.0,0.0,0.0,0.0,0.0,26.869999999999997,0.0,0.0,1380.0,977.78,7684.34,0.0,0.0,31936.27,208.0,0.0,3970.36,0.0,36.51,9805.2,7477.89,0.0,0.0,0.0,997.4200000000001,3165.55,0.0,1067.0,0.0,9196.58,0.0,7019.900000000001,0.0,0.0,0.0,0.0,0.0,889.5500000000001,0.0,0.0,2516,970.4300000000001,7800.2300000000005,12204.69,0.0,0.0,0.0,0.0,0.0,9964.48
2022-06-14,US,3696.0,44.32,52332.15,6572.87,4.09,51.02,0.0,0.0,155.96,17.0,0.0,302.2,0.0,1.92,479.99,194.5,0.0,0.0,0.0,4658.04,13255.1,0.0,242.28,0.0,2279.47,0.0,9553.53,0.0,0.0,0.0,0.0,0.0,20.1,0.0,0.0,1460.0,1061.2800000000002,7064.360000000001,0.0,0.0,30100.64,144.0,0.0,4430.39,0.0,35.96,10406.66,6227.55,0.0,0.0,0.0,1006.03,3198.29,0.0,918.5,0.0,9318.91,0.0,7011.7,0.0,0.0,0.0,0.0,0.0,748.2800000000001,0.0,0.0,2576,895.5400000000001,6004.900000000001,10045.16,0.0,0.0,0.0,0.0,0.0,8948.19
2022-06-15,US,3629.0,44.48,55017.62,6002.97,5.97,48.83,0.0,0.0,177.57,24.3,0.0,335.43,0.0,2.04,532.74,158.87,0.0,0.0,0.0,1863.52,13164.14,0.0,257.7,0.0,1973.15,0.0,9597.69,0.0,0.0,0.0,0.0,0.0,10.26,0.0,0.0,1570.0,1336.7,7560.8,0.0,0.0,32883.66,240.0,0.0,4416.93,0.0,35.71,10280.4,5469.4800000000005,0.0,0.0,0.0,1018.28,3085.14,0.0,1067.0,0.0,9213.880000000001,0.0,7011.27,0.0,0.0,0.0,0.0,0.0,393.69000000000005,0.0,0.0,2566,812.8000000000001,6296.64,10475.49,0.0,0.0,0.0,0.0,0.0,8208.45
2022-06-16,US,3756.0,43.980000000000004,53060.11,7488.73,5.37,58.03,0.0,0.0,156.61,20.69,0.0,388.82,0.0,1.83,513.9300000000001,147.92,0.0,0.0,0.0,2523.81,10991.17,0.0,242.22,0.0,1728.76,0.0,9627.83,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,1900.0,1086.6,7748.8,0.0,0.0,33419.29,352.0,0.0,4370.56,0.0,36.01,9944.58,5888.16,0.0,0.0,0.0,998.26,2716.36,0.0,984.5,0.0,9236.52,0.0,7009.56,0.0,0.0,0.0,0.0,0.0,305.56,0.0,0.0,2634,995.8000000000001,7037.68,11423.24,0.0,0.0,0.0,0.0,0.0,8788.82
2022-06-17,US,3723.0,43.59,51954.72,5266.83,5.24,63.95,0.0,0.0,152.74,15.99,0.0,277.47,0.0,1.68,524.3399999999999,174.65,0.0,0.0,0.0,4482.53,10002.65,0.0,191.71,0.0,1853.63,0.0,9662.23,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,1570.0,1115.94,6970.64,0.0,0.0,33083.3,288.0,0.0,4455.43,0.0,36.21,10317.53,7342.6,0.0,0.0,0.0,998.41,2482.92,0.0,1474.0,0.0,8868.45,0.0,7010.91,0.0,0.0,0.0,0.0,0.0,273.22999999999996,0.0,0.0,2604,753.41,6195.3,10237.57,0.0,0.0,0.0,0.0,0.0,8671.86
2022-06-18,US,4001.0,46.589999999999996,52098.82,8544.86,4.78,79.04,0.0,0.0,186.26,19.63,0.0,282.53,0.0,1.72,532.6800000000001,205.63,0.0,0.0,0.0,3177.77,9417.86,0.0,207.79,0.0,1961.94,0.0,8503.86,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,1660.0,1392.3700000000001,7301.62,0.0,0.0,36034.85,244.0,0.0,4832.31,0.0,36.37,10123.96,8843.32,0.0,0.0,0.0,994.03,2432.2400000000002,0.0,1160.5,0.0,9328.6,0.0,7010.47,0.0,0.0,0.0,0.0,0.0,233.29,0.0,0.0,2760,1395.75,8419.02,12628.150000000001,0.0,0.0,0.0,0.0,0.0,11497.28
2022-06-19,US,3869.0,44.48,49767.16,6204.21,4.87,70.15,0.0,0.0,193.43,21.73,0.0,287.37,0.0,2.05,540.12,195.48,0.0,0.0,0.0,1966.48,9046.14,0.0,260.59,0.0,1466.25,0.0,8843.41,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,1260.0,1136.88,6948.28,0.0,0.0,41624.08,164.72,0.0,4656.84,0.0,38.26,9427.220000000001,8114.900000000001,0.0,0.0,0.0,992.87,2169.2,0.0,1457.5,0.0,6781.0,0.0,7010.4400000000005,0.0,0.0,0.0,0.0,0.0,114.02,0.0,0.0,2649,1610.93,9020.91,14402.4,0.0,0.0,0.0,0.0,0.0,12875.32
2022-06-20,US,3029.0,44.440000000000005,53038.71,4917.42,4.43,29.52,0.0,0.0,83.99,11.68,0.0,244.56,0.0,2.22,477.88,155.41,0.0,0.0,0.0,2782.92,8559.619999999999,0.0,263.44,0.0,1775.17,0.0,7097.98,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,1100.0,1198.95,6959.08,0.0,0.0,42634.38,61.43,0.0,3679.31,0.0,37.910000000000004,7970.6,6872.74,0.0,0.0,0.0,1006.76,2169.68,0.0,1248.5,0.0,7674.78,0.0,5305.77,0.0,0.0,0.0,0.0,0.0,44.65,0.0,0.0,1981,860.62,5115.7,7839.38,0.0,0.0,0.0,0.0,0.0,8143.81
2022-06-21,US,2872.0,43.0,48189.17,8369.0,3.63,12.22,0.0,0.0,94.29,11.0,0.0,196.55,0.0,2.11,416.74,175.2,0.0,0.0,0.0,3685.11,12548.079999999998,0.0,256.43,0.0,1653.28,0.0,6884.06,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,1630.0,848.1100000000001,4112.25,0.0,0.0,34701.840000000004,71.28,24.7,3535.39,0.0,36.38,7424.15,6730.33,0.0,0.0,0.0,1014.4200000000001,3262.39,0.0,1017.5,0.0,7192.41,0.0,5316.43,0.0,0.0,0.0,0.0,0.0,143.82,0.0,0.0,2008,684.2900000000001,3888.6600000000003,6121.09,0.0,0.0,0.0,0.0,0.0,5531.42
2022-06-22,US,2599.0,42.67,52828.200000000004,4217.39,4.0,11.47,0.0,0.0,95.41,10.17,0.0,145.34,0.0,1.75,308.56,207.4,0.0,0.0,0.0,5442.94,11678.84,0.0,254.6,0.0,3723.78,0.0,7567.57,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,1050.0,1252.8899999999999,2633.14,0.0,0.0,25800.71,96.29,35.800000000000004,2695.3,0.0,36.7,6657.870000000001,7591.81,0.0,0.0,0.0,1002.4,3240.18,0.0,830.5,0.0,7547.59,0.0,5302.900000000001,0.0,0.0,0.0,0.0,0.0,190.97000000000003,0.0,0.0,1793,605.79,4325.11,6808.99,0.0,0.0,0.0,0.0,0.0,5783.88
2022-06-23,US,2671.0,45.26,49961.01,4189.63,4.97,19.2,0.0,0.0,95.21,9.33,0.0,140.31,0.0,1.57,332.03,256.71,0.0,0.0,0.0,5473.66,11065.99,0.0,33.37,0.0,3424.49,0.0,7789.43,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,900.0,1188.33,2435.35,0.0,0.0,24683.98,41.25,15.200000000000001,2599.04,0.0,35.51,6611.55,9382.82,0.0,0.0,0.0,998.39,3186.38,0.0,1188.0,0.0,7390.45,0.0,5306.7300000000005,0.0,0.0,0.0,0.0,0.0,49.84,0.0,0.0,1863,806.96,5691.5199999999995,8918.85,0.0,0.0,0.0,0.0,0.0,7194.32
2022-06-24,US,2304.0,41.93,49073.46,3878.56,4.37,16.1,0.0,0.0,79.1,8.72,0.0,108.22,0.0,1.73,357.64,187.68,0.0,0.0,0.0,5017.29,10693.43,0.0,0.0,0.0,3653.06,0.0,7199.77,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,890.0,935.9000000000001,2385.29,0.0,0.0,23352.760000000002,58.9,28.0,1820.39,0.0,35.5,6634.39,7080.37,0.0,0.0,0.0,989.94,3177.58,0.0,1017.5,0.0,7364.09,0.0,5306.57,0.0,0.0,0.0,0.0,0.0,15.02,0.0,0.0,1637,630.99,3720.58,5664.1,0.0,0.0,0.0,0.0,0.0,4797.62
2022-06-25,US,2521.0,43.0,52159.03,3811.55,4.26,15.97,0.0,0.0,65.72,15.12,0.0,111.21,0.0,1.83,377.3,262.78,0.0,0.0,0.0,4708.95,11137.89,0.0,0.0,0.0,3226.53,0.0,6867.34,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,940.0,914.4399999999999,2371.8,0.0,0.0,24793.57,113.8,41.6,1844.9,0.0,34.37,7034.91,9239.24,0.0,0.0,0.0,993.65,3243.02,0.0,913.0,0.0,6285.55,0.0,5308.32,0.0,0.0,0.0,0.0,0.0,5.53,0.0,0.0,1705,678.29,5358.29,9076.41,0.0,0.0,0.0,0.0,0.0,7334.68
2022-06-26,US,2923.0,44.13,48921.33,4171.18,5.22,14.93,0.0,0.0,73.88,25.61,0.0,113.87,0.0,2.11,380.49,274.09,0.0,0.0,0.0,5115.28,11433.74,0.0,0.0,0.0,3588.76,0.0,6417.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1100.0,1053.19,1915.4,0.0,0.0,23960.15,226.17000000000002,42.9,1923.6000000000001,0.0,38.88,7117.04,8102.29,0.0,0.0,0.0,991.25,3208.44,0.0,990.0,0.0,6692.55,0.0,5318.54,0.0,0.0,0.0,0.0,0.0,45.84,0.0,0.0,2066,1270.35,5973.62,10555.060000000001,0.0,0.0,0.0,0.0,0.0,7832.28
