date,channel,optimize,impression,cost,new_user_x,day1_revenue,day7_revenue_x,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,day7_revenue_y,new_user_y,retention,active_revenue
5/1/2022,Kaden (11435),ROAS,3906137,318.27,94,115.72,229.21,280.07,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Kaden (11434),ROAS,2339450,211.86,70,36.34,55.42,82.03,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,GoogleUAC (12661998941),AEO,99655,3544.1,1,0,0,0,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Facebook (23849554058460631),ROAS,114661,1863.7,0,0,0,0,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Facebook (23847706553010631),ROAS,277507,4268.8,0,0,0,0,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Facebook (23847011685740631),AEO,173178,2388.99,0,0,0,0,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Facebook (23847011092900631),INSTALL,2804,39.11,0,0,0,0,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,53784,816,7,0.66,39.11,91.29,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,109758,20215.81,510,844.37,3402.29,6316.24,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,64709,10654.45,380,272.74,1025.27,1527.56,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,AppleSearch (893215735),ROAS,1687,233.58,7,0.13,2.96,15.73,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,AppleSearch (893208478),ROAS,2142,665.38,62,17.64,94.96,143.32,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/1/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4367885,610,56,14.27,44.86,61.22,0,0,0,0,0,9936.08,4353,0.4252,62880.41
5/2/2022,Vungle (62261dc31a04bc001713a7a1),OTHER,892,8.5,0,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Unity (6225a64161f4f2d97db96e5c),ROAS,801,55.32,0,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,29624,1303.67,62,2.02,37.71,80.07,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Unity (612db4293201446aea84eb37),ROAS,22636,919.9,38,21.42,29.78,44.72,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Unity (60a4e5353aade805296adfa0),ROAS,2739,203.64,8,1.61,80.4,146.01,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Unity (6081233cd01097498049b622),INSTALL,1106,23.3,4,0.1,0.1,0.1,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,15258866,11034.83,894,174.88,827.67,1557.84,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Liftoff (88ffd090d1),OTHER,594911,17698.8,799,302.73,1269.82,2035.29,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Kyawake ({offer_id}),OTHER,0,126.5,21,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Kyawake (KY-clo1),OTHER,253409,27.5,4,0.11,2.49,2.61,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Kyawake (KY-can),OTHER,0,858,131,27.62,77.19,103.64,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Kaden (11435),ROAS,5623019,399.38,128,7.13,252.96,324.8,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Kaden (11434),ROAS,2406206,233.27,56,30.15,197.12,443.48,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,GoogleUAC (12661998941),AEO,111071,3856.85,1,0.18,0.18,0.18,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Facebook (23849554058460631),ROAS,99325,1913.57,0,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Facebook (23847706553010631),ROAS,248831,4282.46,0,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Facebook (23847011685740631),AEO,133135,2327.24,0,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Facebook (23847011092900631),INSTALL,2428,37.07,0,0,0,0,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,66617,528,5,1.23,4.96,11.28,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,87701,25441.82,364,493.43,2530.51,4588.24,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,64552,10352.52,327,88.29,932.57,1475.89,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,AppleSearch (893215735),ROAS,1204,342.34,9,0,12.62,20.52,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,AppleSearch (893208478),ROAS,2343,1058.38,58,5.38,49.29,82.35,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/2/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,4442260,680,63,9.56,84.93,118.31,0,0,0,0,0,7868.64,3795,0.4324,62152.44
5/3/2022,Unity (6225a64161f4f2d97db96e5c),ROAS,1359,107.86,4,0.09,6.38,19.53,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,26562,1405.92,52,3.9,38.68,72.37,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Unity (612db4293201446aea84eb37),ROAS,21026,975.68,35,2.56,63.03,147.8,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Unity (60a4e5353aade805296adfa0),ROAS,2578,200.71,8,0.34,1.25,1.41,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Unity (6081233cd01097498049b622),INSTALL,655,16.15,4,0.66,1.97,1.97,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Snapchat (f0d9aaf4-e657-4cde-bca0-2c4ebf0db4c2),INSTALL,578,4.92,11,1.53,5.71,10.42,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Snapchat (da185f50-980d-4722-96b2-5b2a10b0268e),INSTALL,17214,199.66,8,0,0.87,0.87,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,17296851,11019.32,734,148.22,1549.45,2566.22,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Liftoff (88ffd090d1),OTHER,670267,18472.48,811,265.16,1109.55,1942.46,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Kyawake ({offer_id}),OTHER,0,115.5,15,0,0,0,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Kyawake (KY-clo1),OTHER,251049,16.5,3,0,0,0,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Kyawake (KY-can),OTHER,0,825,131,38.67,139.66,262.72,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Kaden (11435),ROAS,4828959,419.38,102,84.52,279.38,537.05,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Kaden (11434),ROAS,2129232,242.02,73,2.56,14.66,37.91,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,GoogleUAC (12661998941),AEO,117411,3739.31,6,1.64,59.03,76.98,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Facebook (23849554058460631),ROAS,81335,1704.15,0,0,0,0,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Facebook (23847706553010631),ROAS,239863,4062.38,0,0,0,0,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Facebook (23847011685740631),AEO,115623,2146.15,0,0,0,0,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Facebook (23847011092900631),INSTALL,2229,36.54,0,0,0,0,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,62573,816,5,0.28,1.42,6.37,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,74285,18752.44,307,431.81,1861.6,2576.38,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,50110,9772.08,305,133.98,1025.15,1840.51,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,AppleSearch (893215735),ROAS,1541,286.83,6,0.3,1.32,4.04,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,AppleSearch (893208478),ROAS,1855,883,54,22.98,164.62,226.8,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/3/2022,Appier (DreamIsland_e9bd787568a7),INSTALL,2731100,700,65,46.62,97.63,131.04,0,0,0,0,0,7575.4,3462,0.4405,56520.48
5/4/2022,Unity (6225a64161f4f2d97db96e5c),ROAS,638,44.33,3,0,0.57,0.57,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,19734,1296.56,56,21.92,52.51,95.9,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Unity (612db4293201446aea84eb37),ROAS,19474,1004.91,38,20.97,56.46,83.11,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Unity (60a4e5353aade805296adfa0),ROAS,1001,92.48,4,1.31,110.27,145.22,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Unity (6081233cd01097498049b622),INSTALL,494,11.39,5,0.3,2.73,2.92,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Snapchat (f0d9aaf4-e657-4cde-bca0-2c4ebf0db4c2),INSTALL,6,0.03,16,0.94,2.37,7.74,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Snapchat (da185f50-980d-4722-96b2-5b2a10b0268e),INSTALL,20832,199.85,12,0.1,2.09,2.09,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,14832451,11034.37,857,112.53,688.81,1135.71,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Liftoff (88ffd090d1),OTHER,629111,17481.27,841,235.36,884.07,1534.54,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Kyawake ({offer_id}),OTHER,0,121,18,0,0,0,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Kyawake (KY-clo1),OTHER,252464,16.5,2,0,0,0,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Kyawake (KY-can),OTHER,0,1160.5,183,2.49,52.23,117.18,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Kaden (11435),ROAS,5342869,535.53,129,7.64,112.64,196.97,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,Kaden (11434),ROAS,2412819,223.94,77,3.78,26.9,45.86,0,0,0,0,0,4667.44,3641,0.4389,63332.35
5/4/2022,GoogleUAC (12661998941),AEO,83842,2802.97,1,0.04,0.04,0.04,0,0,0,0,0,4667.44,3641,0.4389,63332.35
