Date,Regional,KPI,Country,AC_Affliate_Spends,AC_Affliate_Paid_Orders,AC_Bing_Imp,AC_Criteo_Imp,AC_TikTok_Imp,AC_Average_Price,IB_Headcounts,IB_Affiliate_Imp,IB_TikTok_Imp,IB_Bing_Imp,IB_OpenTv_Grps,IB_PayTv_spends,Polo_Headcounts,Polo_OpenTv_Grps,Polo_PayTv_spends,RE_Affliate_Paid_Orders,RE_Bing_Imp,RE_Criteo_Imp,RE_TikTok_Imp,RE_Average_Price_Ton,FB_TON_Imp,FB_Stone_Leads_Imp,FB_Stone_SA_Imp,Google_TON_Imp,Google_STONE_Imp,Holidays,Mobility_Retail_Recreation,Mobility_Grocery_Pharmacy,Mobility_Parks,Mobility_Transit,Mobility_Workplaces,Mobility_Residential,IB_Headcounts_2020,IB_Headcounts_2021,Polo_Headcounts_2020,Polo_Headcounts_2021,FB_TON_Imp_2020,FB_TON_Imp_2021,FB_Stone_Leads_Imp_2020,FB_Stone_Leads_Imp_2021,FB_Stone_SA_Imp_2020,FB_Stone_SA_Imp_2021,Google_TON_Imp_2020,Google_TON_Imp_2021,Google_STONE_Imp_2020,Google_STONE_Imp_2021,Average_Price_2020,Average_Price_2021,Linear_trend,Poly_trend,Consumer_Confidence_Index,IPCA_Monthly_Rate,Taxa_Selic,Unemployment_rate,H_NY,Pre_H_Ind_LOA_2020,H_Rupublic_Shrove_2020,Pre_H_Easter_2021,H_Easter_Corp_2021,Pre_H_Repblic_2021,Holiday_Dip_2021,Initial_D,Covid_Cases,NY_2020,NY_2021,Easter_2021,Easter_2020,Shrove_2021,AC_Poly_2020,AC_Poly_2021,AC_Linear1,AC_Linear2,AC_LinearNew1,AC_LinearNew2,AC_Seas,IB_Seas,PL_Seas,RE_Seas,Lin_AC,Lin_IB,Lin_PL,Lin_RE,KPI_1,NY_2020_R_AC,NY_2021_R_AC,NY_2020_R_IB,NY_2021_R_IB,NY_2020_R_PL,NY_2021_R_PL,NY_2021_R_RE,RE_Seas_new,Poly_RE,AC_Poly_S,IB_Poly_S,PL_Poly_S,RE_Poly_S,IB_PayTv_spends_M,Covid_AC,ln_Linear_Trend,DummyTrend_AC,DummyTrend_AC_2021,DummyTrend_AC_2020,AC_PreEaster,AC_Post_Easter,AC_Easter,Avg_Price_2020,Avg_Price_2021,AC_PreH_Ind_2020,AC_H_rep_2020,AC_PreH_Easter_2021,AC_Jan,AC_Feb,AC_Mar,AC_Apr,AC_LinTrend,AC_PolyTrend,IB_PolyTrend,PL_PolyTrend,RE_PolyTrend,PL_PolyTrend_New,RE_PolyTrend_New,PL_Seas_New,PL_Seas_New_2020,PL_Seas_New_2021,Polo_PayTv_spends_M,Mobility_Transit_2020,Mobility_Transit_2021,IB_Seas_New,AC_Affliate_Spends_M,AC_Seas_New,AC_Black_Friday,IB_Black_Friday,PL_Black_Friday,RE_Black_Friday,PreH_BF_RD,AC_PreHNov_D1,AC_PreHNov_D2,AC_PreXmas_2020,PL_PreXmas_2020,PL_PreBalckFriday_2021,PL_PreEaster_2020,PL_PreEaster_2021,IB_Covid_D,PaymentCredit,PaymentDebit,IB_PreEaster,PL_PreEaster_2021New,IB_PreLabour,PL_HDIP,AC_HPUB,AC_Rup_2021,KPI_2020,KPI_2021,AC_BT,IB_BT,PL_BT,RE_BT,AC_PolyTrend_2020,AC_PolyTrend_2021,IB_PolyTrend_2020,IB_PolyTrend_2021,PL_PolyTrend_2020,PL_PolyTrend_2021,IB_Seas_New_2020,IB_Seas_New_2021,AC_PT_New,PL_DFEB24,PL_Djun1,PL_DOct25_2021,PL_DOct25_2021_V2,PL_DMay31_2021,RE_DOct31_2021,PL_PreH_May2020,AC_Seas_V2,AC_Seas_V3,IB_Seas_V3,RE_Holiday_PreInd,RE_Holiday_Dip1,RE_Holiday_PreLady,RE_Holiday_Dip2,RE_Holiday_PreSouls,RE_Holiday_Dip3,RE_PreHBlackFriday,RE_Dummy,RE_19thJuly,RE_2ndAug,RE_9thAug,RE_30thAug,RE_Holiday_Dip2_V2,RE_13_20thSept,RE_27thSept,RE_1stNov,FB_TON_Imp_2020_GM1,FB_TON_Imp_2021_GM1,FB_Stone_Leads_Imp_2020_GM1,FB_Stone_Leads_Imp_2021_GM1,FB_Stone_SA_Imp_2020_GM1,FB_Stone_SA_Imp_2021_GM1,Google_TON_Imp_2020_GM1,Google_TON_Imp_2021_GM1,Google_STONE_Imp_2020_GM1,Google_STONE_Imp_2021_GM1,AC_Affliate_Spends_GM,AC_Bing_Imp_GM,AC_Criteo_Imp_GM,AC_TikTok_Imp_GM,IB_Affiliate_Imp_GM,IB_TikTok_Imp_GM,IB_Bing_Imp_GM,IB_OpenTv_Grps_GM,IB_PayTv_spends_GM,Polo_OpenTv_Grps_GM,Polo_PayTv_spends_GM,RE_Affliate_Paid_Orders_GM,RE_Bing_Imp_GM,RE_Criteo_Imp_GM,RE_TikTok_Imp_GM,KPI_1_BL,FB_Stone_SA_Imp_2020_GM2,Polo_PayTv_spends_M_GM,IB_PayTv_spends_M_GM,AC_Affliate_Spends_M_GM,AC_BT_BL,IB_BT_BL,PL_BT_BL,RE_BT_BL,FB_TON_Imp_2020_GM1_SC,FB_TON_Imp_2021_GM1_SC,Google_TON_Imp_2020_GM1_SC,Google_TON_Imp_2021_GM1_SC,AC_Bing_Imp_GM_SC,AC_Criteo_Imp_GM_SC,AC_TikTok_Imp_GM_SC,AC_Affliate_Spends_M_GM_SC,FB_Stone_Leads_Imp_2020_GM1_SC,FB_Stone_Leads_Imp_2021_GM1_SC,Google_STONE_Imp_2020_GM1_SC,Google_STONE_Imp_2021_GM1_SC,FB_Stone_SA_Imp_2020_GM2_SC,FB_Stone_SA_Imp_2021_GM1_SC,IB_Affiliate_Imp_GM_SC,IB_TikTok_Imp_GM_SC,IB_Bing_Imp_GM_SC,IB_OpenTv_Grps_GM_SC,IB_PayTv_spends_M_GM_SC,Polo_OpenTv_Grps_GM_SC,Polo_PayTv_spends_M_GM_SC,RE_Bing_Imp_GM_SC,RE_Criteo_Imp_GM_SC,IB_Affiliate_Imp_GM_SC_V3,IB_TikTok_Imp_GM_SC_V3,IB_Bing_Imp_GM_SC_V3,IB_OpenTv_Grps_GM_SC_V3,Polo_OpenTv_Grps_GM_SC_V3,Polo_PayTv_spends_M_GM_SC_V3,IB_PayTv_spends_M_GM_SC_V3,RE_Affliate_Paid_Orders_GM_SC,RE_TikTok_Imp_GM_SC,Polo_PayTv_spends_M_GM_SC_Use,IB_PayTv_spends_M_GM_SC_Use,RE_Affliate_Paid_Orders_GM_SC_use,RE_Bing_Imp_GM_SC_use,RE_Criteo_Imp_GM_SC_use,RE_TikTok_Imp_GM_SC_use,RE_Affliate_Paid_Orders_GM_SC_latest
3/30/2020,Polo,3371,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,12989,0,0,0,0,0,0,0,4.526193143,58.49277229,11.894433,1.127228,26.316069,0,-59.08547581,-20.83317477,-48.29367358,-57.44950325,-33.15060469,17.53604455,0,0,12989,0,4.526193143,0,58.49277229,0,11.894433,0,1.127228,0,26.316069,0,0,0,4830.141,4028.24961,80.2,0.07,4.25,12.2,0,0,0,0,0,0,0,1,6874,0,0,0,1,0,0,0,0,0,0,0,0,0,0.662729226,0,0,0,4830.141,0,3371,0,0,0,0,0,0,0,0,0,0,0,4028.24961,0,0,0,8.482630939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4503.1384,0,4564.505191,0,0.658676625,0.658676625,0,0,-57.44950325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821524,0,0,160466.2804,185031.7967,0,0,0,0,0,0,3371,0,0,0,3371,0,0,0,0,0,4503.1384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.449561683,0,61.27566736,0,13.93950009,0,2.752241188,0,24.96428128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,5.783302926,0,0,0,0,0,0,0,0.010461405,0,0.006713808,0,0,0,0,0,0.649535403,0,0.178711045,0,0.215489941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/2020,Polo,2429,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,10938,0,0,0,0,0,0,0,4.306070571,53.37273386,17.213233,0.571682,24.038199,1,-55.2958962,-14.43252786,-45.83306953,-54.64953026,-34.6457501,16.67265948,0,0,10938,0,4.306070571,0,53.37273386,0,17.213233,0,0.571682,0,24.038199,0,0,0,4865.798,3948.31648,58.2,-0.31,3.75,12.6,0,0,0,0,0,0,0,0,11062,0,0,0,1,0,0,0,0,0,0,0,0,0,0.815167367,0,0,0,4865.798,0,2429,0,0,0,0,0,0,0,0,0,0,0,3948.31648,0,0,0,8.48998601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4402.8672,0,4392.369664,0,0.810182604,0.810182604,0,0,-54.64953026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,2429,0,0,0,2429,0,0,0,0,0,4402.8672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.437492571,0,58.71578042,0,14.03769618,0,1.00082636,0,25.39817871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,5.22045292,0,0,0,0,0,0,0,0.010407556,0,0.000934074,0,0,0,0,0,0.626595464,0,0.18345424,0,0.184994695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/2020,Polo,2874,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,12761,0,0,0,0,0,0,0,6.301238429,53.99960214,20.647363,0.814837,15.576759,0,-52.96285578,-17.54006481,-45.38230142,-53.465252,-25.30192133,15.62357491,0,0,12761,0,6.301238429,0,53.99960214,0,20.647363,0,0.814837,0,15.576759,0,0,0,4901.455,3893.71875,58.2,-0.31,3.75,12.6,0,0,0,0,0,0,0,0,16462,0,0,0,1,0,0,0,0,0,0,0,0,0,0.893710678,0,0,0,4901.455,0,2874,0,0,0,0,0,0,0,0,0,0,0,3893.71875,0,0,0,8.497287379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4317.55,0,4238.039375,0,0.888245621,0.888245621,0,0,-53.465252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,2874,0,0,0,2874,0,0,0,0,0,4317.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.110043234,0,55.00344894,0,18.59704972,0,0.811041697,0,20.62857789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,7.050445238,0,0,0,0,0,0,0,0.013594302,0,0.000616808,0,0,0,0,0,0.591279191,0,0.132612899,0,0.285213265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/2020,Polo,2570,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,12761,0,0,0,0,0,0,0,12.24130257,45.65223986,2.858894,0.473024,9.443026,1,-52.60305413,-17.2463278,-43.16963784,-53.10823465,-28.09774997,15.73275939,0,0,12761,0,12.24130257,0,45.65223986,0,2.858894,0,0.473024,0,9.443026,0,0,0,4937.112,3861.91872,58.2,-0.31,3.75,12.6,0,0,0,0,0,0,0,0,24446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.775174395,0,0,0,4937.112,0,2570,0,0,0,0,0,0,0,0,0,0,0,3861.91872,0,0,0,8.504535824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4246.516,0,4103.399584,0,0.77043419,0.77043419,0,0,-53.10823465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,2570,0,0,0,2570,0,0,0,0,0,4246.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.694846148,0,50.47714906,0,13.47932311,0,0.60726664,0,13.1051105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874,10.03870299,0,0,0,0,0,0,0,0.036329245,0,0.000347858,0,0,0,0,0,0.544923564,0,0.061988888,0,0.443864362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/27/2020,Polo,3424,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,10952,0,0,0,0,0,0,0,15.72853557,46.38051771,10.151036,0.999414,9.137105,1,-49.99748401,-13.52152338,-41.30248049,-50.58117838,-26.02000554,14.84550734,0,0,10952,0,15.72853557,0,46.38051771,0,10.151036,0,0.999414,0,9.137105,0,0,0,4972.769,3850.53109,58.2,-0.31,3.75,12.6,0,0,0,0,0,0,0,0,38726,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90773627,0,0,0,4972.769,0,3424,0,0,0,0,0,0,0,0,0,0,0,3850.53109,0,0,0,8.511732107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4189.1088,0,3989.990431,0,0.902185446,0.902185446,0,0,-50.58117838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,3424,0,0,0,3424,0,0,0,0,0,4189.1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64651767,0,48.19283972,0,5.797334893,0,0.784856478,0,9.319752101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3424,13.09608538,0,0,0,0,0,0,0,0.080234504,0,0.000578064,0,0,0,0,0,0.520169804,0,0.03379448,0,0.584005542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/4/2020,Polo,4878,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8540,0,0,0,0,0,0,0,16.85271114,39.80264129,14.028032,0.588788,5.073541,0,-41.44817741,1.792984654,-39.67165548,-44.82698466,-15.41406796,12.85673465,0,0,8540,0,16.85271114,0,39.80264129,0,14.028032,0,0.588788,0,5.073541,0,0,0,5008.426,3857.31936,62.1,-0.38,3.75,12.9,0,0,0,0,0,0,0,0,60873,0,0,0,0,0,0,0,0,0,0,0,0,0,0.983714901,0,0,0,5008.426,0,4878,0,0,0,0,0,0,0,0,0,0,0,3857.31936,0,0,0,8.518876973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144.6864,0,3899.043776,0,0.977699467,0.977699467,0,0,-44.82698466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,4878,0,0,0,4878,0,0,0,0,0,4144.6864,0,0,0,0,0,0,0,0,0,0,0.196487553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.18153326,0,43.54166216,0,11.71330996,0,0.693899572,0,7.499651611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878,14.41732505,0,0,0,0,0,0,0,0.106749263,0,0.000453043,0,0,0,0,0,0.467057723,0,0.022694283,0,0.6359506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/11/2020,Polo,3962,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8540,0,0,0,0,0,0,0,17.97223657,29.60173743,3.261751,0.621125,3.415456,0,-45.98306988,-8.441592103,-43.02369066,-48.29298424,-17.88816794,14.27766445,0,0,8540,0,17.97223657,0,29.60173743,0,3.261751,0,0.621125,0,3.415456,0,0,0,5044.083,3880.19223,62.1,-0.38,3.75,12.9,0,0,0,0,0,0,0,0,78381,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877440992,0,0,0,5044.083,0,3962,0,0,0,0,0,0,0,0,0,0,0,3880.19223,0,0,0,8.525971152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4112.6212,0,3831.519319,0,0.872075425,0.872075425,0,0,-48.29298424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,3962,0,0,0,3962,0,0,0,0,0,4112.6212,0,0,0,0,0,0,0,0,0,0,0.159590752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.30383501,0,37.4758019,0,9.689652364,0,0.701336029,0,4.405399216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,13.62298404,0,0,0,0,0,0,0,0.119137988,0,0.000462705,0,0,0,0,0,0.392832543,0,0.008333703,0,0.605355942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/18/2020,Polo,4025,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8540,0,0,0,0,0,0,0,20.24940257,23.05053414,4.684891,0.712797,5.043413,0,-47.21251713,-7.934629999,-43.77990097,-48.30928607,-17.26774343,14.33633675,0,0,8540,0,20.24940257,0,23.05053414,0,4.684891,0,0.712797,0,5.043413,0,0,0,5079.74,3917.2,62.1,-0.38,3.75,12.9,0,0,0,0,0,0,0,0,124953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8325591,0,0,0,5079.74,0,4025,0,0,0,0,0,0,0,0,0,0,0,3917.2,0,0,0,8.533015358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4092.3,0,3788.14,0,0.827467986,0.827467986,0,0,-48.30928607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,4025,0,0,0,4025,0,0,0,0,0,4092.3,0,0,0,0,0,0,0,0,0,0,0.162128414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.88984318,0,29.71690866,0,3.835219368,0,0.653411912,0,4.071457408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,13.52924985,0,0,0,0,0,0,0,0.13720314,0,0.000402191,0,0,0,0,0,0.291859041,0,0.00716635,0,0.601619493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/25/2020,Polo,3725,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8540,0,0,0,0,0,0,0,28.47366871,25.86714929,12.640288,1.368655,0.9288,0,-44.21307679,-2.931628769,-40.37172031,-45.17241267,-14.44013439,13.57578626,0,0,8540,0,28.47366871,0,25.86714929,0,12.640288,0,1.368655,0,0.9288,0,0,0,5115.397,3966.53097,62.1,-0.38,3.75,12.9,0,0,0,0,0,0,0,0,150104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752332718,0,0,0,5115.397,0,3725,0,0,0,0,0,0,0,0,0,0,0,3966.53097,0,0,0,8.54001029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4083.124,0,3769.426679,0,0.74773219,0.74773219,0,0,-45.17241267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,3725,0,0,0,3725,0,0,0,0,0,4083.124,0,0,0,0,0,0,0,0,0,0,0.150044308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.56345213,0,25.94642443,0,7.890597069,0,0.977270901,0,3.385388911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4025,11.26792677,0,0,0,0,0,0,0,0.193217971,0,0.000891234,0,0,0,0,0,0.24171472,0,0.005023941,0,0.503437994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/1/2020,Polo,4390,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,9275,0,0,0,0,0,0,0,38.16542514,25.64241886,2.617654,2.347443,0.461333,0,-39.33119539,2.890148112,-39.69236813,-42.14096408,-10.88535245,13.03885192,0,0,9275,0,38.16542514,0,25.64241886,0,2.617654,0,2.347443,0,0.461333,0,0,0,5151.054,4026.50784,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,178744,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690700262,0,0,0,5151.054,0,4390,0,0,0,0,0,0,0,0,0,0,0,4026.50784,0,0,0,8.546956633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4084.5088,0,3775.732096,0,0.686476618,0.686476618,0,0,-42.14096408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,4390,0,0,0,4390,0,0,0,0,0,4084.5088,0,0,0,0,0,1,0,0,0,0,0.176830742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.37905802,0,25.0183261,0,8.601568294,0,1.638936896,0,0.740429539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,7.415887348,0,0,0,0,0,0,0,0.303524342,0,0.002458847,0,0,0,0,0,0.229402362,0,0.000253594,0,0.305298936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/8/2020,Polo,3846,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,9275,0,0,0,0,0,0,0,41.85282114,27.06297614,0.898344,2.66552,1.563748,1,-37.18708577,1.091115441,-36.56299094,-42.47970996,-13.33116394,13.36644302,0,0,9275,0,41.85282114,0,27.06297614,0,0.898344,0,2.66552,0,1.563748,0,0,0,5186.711,4095.58411,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,173824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764274507,0,0,0,5186.711,0,3846,0,0,0,0,0,0,0,0,0,0,0,4095.58411,0,0,0,8.553855057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4095.8844,0,3807.274111,0,0.759600955,0.759600955,0,0,-42.47970996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,3846,0,0,0,3846,0,0,0,0,0,4095.8844,0,0,0,0,0,0,0,0,0,0,0.154918231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.65129791,0,26.27366294,0,1.924840995,0,2.251753628,0,0.90556205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4390,8.933187238,0,0,0,0,0,0,0,0.392743791,0,0.004559626,0,0,0,0,0,0.246063207,0,0.000378048,0,0.387038461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2020,Polo,5181,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,9275,0,0,0,0,0,0,0,41.59110257,23.43080286,1.252261,4.981449,1.591217,0,-37.11745914,-0.57986704,-36.66847478,-40.92766541,-6.660086319,12.53730869,0,0,9275,0,41.59110257,0,23.43080286,0,1.252261,0,4.981449,0,1.591217,0,0,0,5222.368,4172.34048,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,237627,0,0,0,0,0,0,0,0,0,0,0,0,0,1.019860854,0,0,0,5222.368,0,5181,0,0,0,0,0,0,0,0,0,0,0,4172.34048,0,0,0,8.560706218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4116.6952,0,3864.168224,0,1.013624386,1.013624386,0,0,-40.92766541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,5181,0,0,0,5181,0,0,0,0,0,4116.6952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.74735905,0,25.221149,0,1.040958363,0,3.600764898,0,1.574816906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5181,7.898843154,0,0,0,0,0,0,0,0.41754132,0,0.01121362,0,0,0,0,0,0.232089934,0,0.001127848,0,0.331667181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/2020,Polo,4623,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,9275,0,0,0,0,0,0,0,33.94909186,20.00641614,6.219046,2.600074,0.467213,0,-40.06692456,-2.743096758,-38.67976316,-42.19644125,-8.710219037,13.19399692,0,0,9275,0,33.94909186,0,20.00641614,0,6.219046,0,2.600074,0,0.467213,0,0,0,5258.025,4255.48125,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,264903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.970009895,0,0,0,5258.025,0,4623,0,0,0,0,0,0,0,0,0,0,0,4255.48125,0,0,0,8.56751076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146.4,0,3946.459375,0,0.964078267,0.964078267,0,0,-42.19644125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,4623,0,0,0,4623,0,0,0,0,0,4146.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.51167861,0,23.0331942,0,3.253676242,0,3.386263746,0,1.138288448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4623,5.158427844,0,0,0,0,0,0,0,0.37906032,0,0.009978938,0,0,0,0,0,0.203234795,0,0.000594504,0,0.181671615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2020,Polo,4434,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,8990,0,0,0,0,0,0,0,34.492004,21.94705157,10.661229,2.375161,0.591288,0,-36.32028133,4.494343757,-37.81144054,-40.12597741,-7.51661327,12.20910584,0,0,8990,0,34.492004,0,21.94705157,0,10.661229,0,2.375161,0,0.591288,0,0,0,5293.682,4343.83072,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,254256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928975022,0,0,0,5293.682,0,4434,0,0,0,0,0,0,0,0,0,0,0,4343.83072,0,0,0,8.574269313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184.472,0,4054.153024,0,0.923294323,0.923294323,0,0,-40.12597741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168776.9953,209774.9967,0,0,0,0,0,0,4434,0,0,0,4434,0,0,0,0,0,4184.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.16786369,0,21.70829804,0,8.009067667,0,3.072645279,0,0.517210251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4434,5.584831496,0,0,0,0,0,0,0,0.325825353,0,0.008290854,0,0,0,0,0,0.185967515,0,0.000124304,0,0.204675971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
