Date,Region,App_D7_TR,Appier_Install,AppleSearch_Roas,Applovin_AEO,Applovin_ALL,Applovin_Install,Applovin_Roas,Chart_Boost_Roas,Exmox_AEO,Facebook_AEO,Facebook_ALL,Facebook_INSTALL,Facebook_ROAS,Google_UAC_AEO,GoogleUAC_ALL,GoogleUAC_ROAS,IronSource_Install,Jampp_ROAS,Kaden_ROAS,Kyawake_ALL,Kyawake_Other,Kyawake_ROAS,Liftoff_Other,Mobupps_AEO,Moloco_Roas,Snapchat_AEO,Snapchat_INSTALL,TikTok_AEO,TikTok_Install,Unity_Install,Unity_ROAS,Vungle_Other,Vungle_Roas,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,Bug_fix,NM_Basic_Activities1,NM_Basic_Activities2,NM_Basic_Activities3,NM_Basic_Activities4,NM_Basic_Activities5,NM_Basic_Activities6,NM_Advanced_activities1,NM_Advanced_activities2,NM_Advanced_activities3,NM_Advanced_activities4,NM_Advanced_activities5,force_update_2021,force_update_2022,hot_update_2021,hot_update_2022,Holiday_FEB,Holiday_JAN,hot_update_2022_dip,hot_update_2022_PU1,hot_update_2022_PU2,hot_update_2022_PU3,hot_update_2022_PU4,hot_update_2022_PU5,NM_Basic_Activities4_V2,hot_update_Oct14th,NewYear22,Weekend_Sun_2021,Weekend_Sun_2022,Weekend_Sat_2021,Weekend_Sat_2022,Weekend_Fri_2021,Weekend_Fri_2022,Week_Mon_2021,Week_Mon_2022,Week_Tue_2021,Week_Tue_2022,Week_Wed_2021,Week_Wed_2022,Week_Thurs_2021,Week_Thurs_2022
2022-01-30,US,16273.82,7117.4,10.87,69.1,0.0,0.0,149.99,11.9,0.0,894.13,0.0,2.71,990.49,133.52,0.0,0.0,117.01,0.0,0.0,0.0,0.0,0.0,427.21,0.0,15455.63,0.0,0.0,379.46,0.0,161.13,176.66,0.0,184.2,555.0,2178.66,5063.24,0.0,12.0,24318.29,50.0,0.0,8471.01,0.0,36.72,22371.73,4490.96,0.0,0.0,3196.96,0.0,0.0,0.0,0.0,0.0,18134.84,0.0,12592.29,0.0,0.0,1454.99,0.0,3426.4800000000005,7549.5,0.0,4123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-31,US,12929.1,8037.06,6.76,66.4,0.0,0.0,157.54,13.71,0.0,847.45,0.0,2.48,996.63,134.24,0.0,0.0,102.13,0.0,0.0,0.0,0.0,0.0,427.47,0.0,16693.04,0.0,0.0,362.36,0.0,144.0,172.86,0.0,178.28,515.0,1633.7,6397.900000000001,0.0,24.0,24563.04,90.0,0.0,8429.36,0.0,36.82,21994.41,4570.03,0.0,0.0,2675.66,0.0,0.0,0.0,0.0,0.0,17301.2,0.0,12534.15,0.0,0.0,1455.0,0.0,2875.1800000000003,7414.06,0.0,3357.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-01,US,12013.17,7492.82,7.26,55.04,0.0,0.0,197.15,3.36,0.0,921.02,0.0,2.5,1106.8,202.43,0.0,0.0,66.28999999999999,0.0,0.0,0.0,0.0,0.0,440.69,0.0,17983.58,0.0,0.0,376.85,0.0,131.17000000000002,126.7,0.0,201.22,505.0,1827.8500000000001,5789.66,0.0,6.0,23526.96,40.0,0.0,8813.800000000001,0.0,36.480000000000004,23255.530000000002,6027.1,0.0,0.0,2062.4500000000003,0.0,0.0,0.0,0.0,0.0,17859.02,0.0,12520.02,0.0,0.0,1455.01,0.0,2476.69,7945.56,0.0,3004.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-02,US,10965.73,9672.91,7.82,45.42,0.0,0.0,160.59,1.54,0.0,849.02,0.0,2.26,1079.19,169.59,0.0,0.0,59.75,0.0,0.0,0.0,0.0,0.0,468.37,0.0,17696.93,0.0,0.0,347.67,0.0,142.12,111.14,0.0,243.93,500.0,1880.52,5002.89,0.0,6.0,26352.08,10.0,0.0,8340.7,0.0,36.33,22053.89,5620.14,0.0,0.0,1850.13,0.0,0.0,0.0,0.0,0.0,18801.91,0.0,12515.28,0.0,0.0,1455.0,0.0,2848.33,7717.5599999999995,0.0,4348.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-03,US,14644.11,9045.97,8.05,70.4,0.0,0.0,126.62,0.0,0.0,836.36,0.0,2.13,999.11,123.24,0.0,0.0,62.230000000000004,0.0,0.0,0.0,0.0,0.0,586.42,0.0,20436.82,0.0,0.0,378.85,0.0,142.86,107.90999999999998,0.0,245.35,495.0,1578.06,4253.72,0.0,6.0,23971.34,0.0,0.0,8671.710000000001,0.0,36.300000000000004,23277.31,4441.8,0.0,0.0,1960.66,0.0,0.0,0.0,0.0,0.0,19870.91,0.0,12284.79,0.0,0.0,1455.0,0.0,3017.09,7349.77,0.0,4610.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-04,US,12814.5,8644.96,10.45,67.14,0.0,0.0,160.22,5.45,0.0,769.22,0.0,2.21,1048.75,129.07,0.0,0.0,79.46000000000001,0.0,0.0,0.0,0.0,0.0,555.99,0.0,18168.2,0.0,0.0,344.77,0.0,129.9,94.61,0.0,253.37,555.0,1881.27,4759.33,0.0,6.0,24759.66,30.0,0.0,8989.01,0.0,36.65,23847.71,4986.77,0.0,0.0,2432.7200000000003,0.0,0.0,0.0,0.0,0.0,19903.260000000002,0.0,12519.220000000001,0.0,0.0,1455.0,0.0,2728.84,6499.7300000000005,0.0,4555.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-05,US,16232.43,8216.86,11.600000000000001,17.54,0.0,0.0,101.8,19.78,0.0,774.98,0.0,2.16,913.49,181.3,0.0,0.0,80.07,0.0,0.0,0.0,0.0,0.0,525.23,0.0,17130.98,0.0,0.0,351.94,0.0,130.1,94.50999999999999,0.0,242.13,580.0,2336.7900000000004,4452.06,0.0,6.0,23388.600000000002,160.0,0.0,8798.84,0.0,35.28,23029.510000000002,5812.43,0.0,0.0,2619.4500000000003,0.0,0.0,0.0,0.0,0.0,19709.73,0.0,12536.77,0.0,0.0,1455.0,0.0,2787.4700000000003,6718.02,0.0,5213.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-06,US,13722.73,8198.12,12.469999999999999,21.11,0.0,0.0,99.72,5.56,0.0,745.54,0.0,2.22,1004.4200000000001,143.95,0.0,0.0,51.67,0.0,0.0,0.0,0.0,0.0,535.05,0.0,18402.55,0.0,0.0,409.41,0.0,128.81,95.8,0.0,198.1,534.0,2161.72,2794.08,0.0,0.0,19732.93,70.0,0.0,8457.03,0.0,36.35,23362.48,5415.02,0.0,0.0,1805.19,0.0,0.0,0.0,0.0,0.0,19855.57,0.0,12517.91,0.0,0.0,1455.0,0.0,2772.08,7257.97,0.0,4934.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-07,US,10606.07,8344.25,9.53,40.33,0.0,0.0,79.76,0.0,0.0,861.99,0.0,2.2,978.4300000000001,96.18,0.0,0.0,42.47,0.0,0.0,0.0,0.0,0.0,551.08,0.0,18017.79,0.0,0.0,372.26,29.88,127.1,102.78999999999999,0.0,176.97,612.0,1813.12,2537.82,0.0,6.0,18274.64,0.0,0.0,8388.2,0.0,36.38,23126.5,3700.14,0.0,0.0,1533.07,0.0,0.0,0.0,0.0,0.0,19591.31,0.0,12285.19,0.0,0.0,1455.0,194.02,2812.51,7387.320000000001,0.0,3887.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-08,US,10856.95,15220.07,8.16,74.56,0.0,0.0,84.46,0.6,0.0,819.82,0.0,2.0,957.22,135.14,0.0,0.0,39.28,0.0,0.0,0.0,0.0,0.0,570.4,0.0,17935.18,0.0,0.0,332.71,36.95,130.3,125.44999999999999,0.0,188.8,858.0,2019.0700000000002,4912.04,0.0,12.0,15787.720000000001,20.0,0.0,8563.78,0.0,37.46,24657.600000000002,5130.08,0.0,0.0,1427.6100000000001,0.0,0.0,0.0,0.0,0.0,19922.21,0.0,12510.880000000001,0.0,0.0,1455.0,194.0,2681.49,8193.66,0.0,3407.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-09,US,10796.880000000001,16112.31,7.51,88.22,0.0,0.0,87.45,0.6,0.0,776.24,0.0,1.95,910.77,115.96,0.0,0.0,34.61,0.0,0.0,0.0,0.0,0.0,817.52,0.0,17734.94,0.0,0.0,316.44,41.69,144.2,138.88,0.0,185.81,798.0,1862.63,8777.98,0.0,6.0,16376.32,20.0,0.0,8533.7,0.0,36.65,24595.47,4600.72,0.0,0.0,1492.6200000000001,0.0,0.0,0.0,0.0,0.0,19797.72,0.0,12516.57,0.0,0.0,1451.44,194.0,3096.4,8397.210000000001,0.0,3486.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-10,US,11491.02,17550.29,7.15,69.96,0.0,0.0,98.8,6.27,0.0,736.62,0.0,1.86,1028.27,86.78,0.0,0.0,29.56,0.0,0.0,0.0,0.0,0.0,868.83,0.0,16959.61,0.0,0.0,343.22,37.96,124.08,121.04,0.0,220.04,1008.0,1984.69,13458.050000000001,0.0,6.0,17650.31,40.0,0.0,8460.25,0.0,36.04,24385.870000000003,3342.62,0.0,0.0,1234.95,0.0,0.0,0.0,0.0,0.0,22525.78,0.0,12517.36,0.0,0.0,1455.0,194.01,2778.1800000000003,7715.280000000001,0.0,4356.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-11,US,13261.53,17558.61,5.68,146.12,0.0,0.0,152.97,7.06,0.0,619.18,0.0,1.79,1041.1,41.92,0.0,0.0,38.04,0.0,0.0,0.0,0.0,0.0,758.35,0.0,16449.88,0.0,0.0,13.04,37.72,111.15,115.87,0.0,204.11,774.0,2137.25,12990.08,0.0,18.0,22347.84,74.28,0.0,7642.34,0.0,35.95,24813.670000000002,1989.3700000000001,0.0,0.0,945.3199999999999,0.0,0.0,0.0,0.0,0.0,22505.32,0.0,12525.16,0.0,0.0,67.23,194.01,2469.13,8402.67,0.0,4404.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-12,US,14991.28,17599.76,7.33,192.45,0.0,0.0,216.97,7.81,0.0,636.47,0.0,1.69,1117.67,51.62,0.0,0.0,87.53999999999999,0.0,0.0,0.0,0.0,0.0,785.28,0.0,17013.73,0.0,0.0,0.0,34.97,102.03,109.36,0.0,207.3,882.0,2265.32,13626.630000000001,0.0,6.0,25268.86,91.22,0.0,8373.82,0.0,35.75,25877.26,2622.4500000000003,0.0,0.0,2932.7400000000002,0.0,0.0,0.0,0.0,0.0,22519.33,0.0,12512.75,0.0,0.0,0.0,193.99,2286.8100000000004,7603.06,0.0,4151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-13,US,17784.12,17114.8,8.25,210.06,0.0,0.0,273.71,29.77,0.0,780.59,0.0,2.05,1294.57,85.38,0.0,0.0,104.35,0.0,0.0,0.0,0.0,0.0,754.58,0.0,17748.38,0.0,0.0,0.0,36.44,114.09,95.97,0.0,201.24,900.0,2134.83,18781.13,0.0,6.0,32238.5,438.71000000000004,0.0,7961.91,0.0,35.99,24622.77,3468.5,0.0,0.0,3475.3300000000004,0.0,0.0,0.0,0.0,0.0,22105.62,0.0,12526.45,0.0,0.0,0.0,194.02,2683.9,6750.9400000000005,0.0,4762.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35693595908831816,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-14,US,15590.1,18758.78,5.55,243.78,0.0,0.0,345.45,44.11,0.0,862.38,0.0,2.09,1496.54,86.34,0.0,0.0,92.38,0.0,0.0,0.0,0.0,0.0,713.39,0.0,15355.14,0.0,0.0,0.0,48.47,143.38,91.51,0.0,153.7,1254.0,1837.07,18085.87,0.0,18.0,36146.31,408.61,0.0,7956.070000000001,0.0,36.2,24777.04,3272.4500000000003,0.0,0.0,2405.08,0.0,0.0,0.0,0.0,0.0,21207.43,0.0,12526.460000000001,0.0,0.0,0.0,259.35,3540.1800000000003,6064.02,0.0,3269.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3129009079888569,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-15,US,16450.18,26545.33,5.6499999999999995,254.77,0.0,0.0,337.39,15.64,0.0,784.27,0.0,1.94,1314.22,73.24,0.0,0.0,93.39,0.0,0.0,0.0,0.0,0.0,732.46,0.0,15898.09,0.0,0.0,0.0,53.72,160.46,89.33999999999999,0.0,181.4,1542.0,1458.8,17136.84,0.0,0.0,37942.200000000004,393.61,0.0,8014.8,0.0,37.0,24728.06,3147.85,0.0,0.0,2311.76,0.0,0.0,0.0,0.0,0.0,22007.82,0.0,12568.07,0.0,0.0,0.0,291.0,4163.7,5909.12,0.0,3324.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33016313292282495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-16,US,14280.24,27771.25,6.39,200.31,0.0,0.0,236.04,2.81,0.0,713.22,0.0,2.22,1129.6,186.82,0.0,0.0,69.98,0.0,0.0,0.0,0.0,0.0,745.75,0.0,17927.8,0.0,0.0,0.0,54.76,147.77,93.71,0.0,200.18,1578.0,2081.49,19979.43,0.0,6.0,40702.18,132.0,0.0,8228.03,0.0,36.52,24563.35,6954.5,0.0,0.0,1824.1100000000001,0.0,0.0,0.0,0.0,0.0,20131.86,0.0,12434.27,0.0,0.0,0.0,291.0,3457.44,5915.41,0.0,4059.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-17,US,16376.35,29211.11,5.2700000000000005,156.1,0.0,0.0,257.99,7.38,0.0,668.42,0.0,2.02,1085.9,111.71,0.0,0.0,48.349999999999994,0.0,0.0,0.0,0.0,0.0,779.22,0.0,18858.97,0.0,0.0,0.0,55.85,151.85000000000002,105.66000000000001,0.0,246.21,1890.0,2268.5099999999998,20650.33,0.0,0.0,40807.450000000004,72.0,0.0,8014.150000000001,0.0,37.17,25147.83,4952.56,0.0,0.0,1363.13,0.0,0.0,0.0,0.0,0.0,23363.88,0.0,12513.12,0.0,0.0,0.0,290.99,3577.69,5825.31,0.0,5067.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-18,US,12979.630000000001,29526.48,4.91,155.94,0.0,0.0,262.87,4.94,0.0,624.21,0.0,1.7,972.3800000000001,237.81,0.0,0.0,34.44,0.0,0.0,0.0,0.0,0.0,690.08,0.0,19028.35,0.0,0.0,0.0,60.14,150.45,117.42999999999999,0.0,243.03,1967.0,1863.5300000000002,14882.54,0.0,0.0,45469.35,88.01,0.0,7720.74,0.0,35.660000000000004,23454.510000000002,8199.15,0.0,0.0,978.53,0.0,0.0,0.0,0.0,0.0,21265.170000000002,0.0,12514.85,0.0,0.0,0.0,291.0,3498.38,5926.54,0.0,4735.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-19,US,18379.279999999995,29514.29,7.06,240.13,0.0,0.0,239.28,0.0,0.0,722.93,0.0,1.84,1165.72,182.41,0.0,0.0,51.019999999999996,0.0,0.0,0.0,0.0,0.0,790.97,0.0,18551.49,0.0,0.0,0.0,58.48,166.07,137.70000000000002,0.0,224.45,2030.0,1947.52,14507.03,0.0,0.0,46464.770000000004,0.0,0.0,8123.070000000001,0.0,36.07,25290.1,6540.55,0.0,0.0,1544.81,0.0,0.0,0.0,0.0,0.0,22219.53,0.0,12516.17,0.0,0.0,0.0,291.01,3691.27,6483.46,0.0,4803.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-20,US,21166.66,30256.2,6.8,246.02,0.0,0.0,294.64,0.0,0.0,657.31,0.0,2.04,1201.55,131.25,0.0,0.0,68.97,0.0,0.0,0.0,0.0,0.0,719.86,0.0,19044.05,0.0,0.0,0.0,66.46,177.95,139.9,0.0,210.06,1827.0,2284.94,17931.78,0.0,6.0,44014.17,0.0,0.0,7637.06,0.0,36.06,25065.4,5581.58,0.0,0.0,1855.96,0.0,0.0,0.0,0.0,0.0,22217.02,0.0,12521.34,0.0,0.0,0.0,291.0,4159.12,7595.8,0.0,4186.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-21,US,15374.9,33830.77,6.83,140.7,0.0,0.0,229.26,5.88,0.0,672.92,0.0,1.97,1128.6100000000001,226.85,0.0,0.0,40.31,0.0,0.0,0.0,0.0,0.0,596.73,0.0,18459.53,0.0,0.0,0.0,66.06,166.69,180.26000000000002,0.0,195.76,2296.0,2222.47,18749.83,0.0,0.0,54167.28,18.47,0.0,7464.150000000001,0.0,36.77,24172.88,7640.37,0.0,0.0,1252.5,0.0,0.0,0.0,0.0,0.0,21757.32,0.0,12522.970000000001,0.0,0.0,0.0,291.0,3742.9100000000003,8601.94,0.0,3417.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-02-22,US,15931.220000000001,34539.29,5.22,117.84,0.0,0.0,176.12,202.34,0.0,582.64,0.0,2.03,1190.5900000000001,192.49,0.0,0.0,44.78,0.0,0.0,0.0,0.0,0.0,580.95,0.0,19455.31,0.0,0.0,0.0,63.95,151.09,157.81,0.0,203.08,2100.0,1360.01,16539.96,0.0,0.0,47732.01,1155.68,0.0,7241.05,0.0,35.54,24715.27,6956.4800000000005,0.0,0.0,1369.99,0.0,0.0,0.0,0.0,0.0,21547.8,0.0,12513.75,0.0,0.0,0.0,291.01,3158.6000000000004,7690.05,0.0,4122.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-02-23,US,14299.89,34524.4,5.32,140.32,0.0,0.0,216.96,65.66,0.0,537.78,0.0,1.87,1148.1100000000001,181.74,0.0,0.0,36.67,0.0,0.0,0.0,0.0,0.0,682.65,0.0,20927.97,0.0,0.0,0.0,64.83,142.76999999999998,135.03,0.0,226.52,1848.0,1761.88,13066.16,0.0,0.0,39561.74,741.42,0.0,7240.0,0.0,36.44,24762.87,6992.64,0.0,0.0,1133.8600000000001,0.0,0.0,0.0,620.0,0.0,21420.91,0.0,13614.11,0.0,0.0,0.0,291.01,3107.86,6909.45,0.0,4132.28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-02-24,US,14910.89,20237.94,7.24,156.23,0.0,0.0,182.9,23.07,0.0,542.25,0.0,1.88,1256.46,172.03,0.0,0.0,52.78,0.0,0.0,0.0,0.0,0.0,753.4,0.0,17055.35,0.0,0.0,0.0,62.63,103.56,125.01000000000002,0.0,227.33,1421.0,2165.8900000000003,14085.73,0.0,0.0,45287.92,352.23,0.0,7320.38,0.0,36.15,24920.1,6662.34,0.0,0.0,1235.48,0.0,0.0,0.0,792.0,0.0,22973.95,0.0,14111.720000000001,0.0,0.0,0.0,291.01,2338.26,6825.65,0.0,4214.58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-02-25,US,15446.35,35881.27,6.85,155.86,0.0,0.0,185.74,57.53,0.0,605.86,0.0,2.14,1342.77,207.37,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.0,651.64,0.0,17786.92,0.0,0.0,0.0,53.03,106.00999999999999,125.96000000000001,0.0,238.65,1729.0,1680.06,16151.86,0.0,0.0,40373.03,594.0,0.0,7583.91,0.0,37.1,25536.43,7070.05,0.0,0.0,819.6700000000001,0.0,0.0,0.0,972.0,0.0,21102.06,0.0,14023.45,0.0,0.0,0.0,291.0,2458.9900000000002,7193.9800000000005,0.0,4784.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-02-26,US,19393.49,28691.76,7.67,175.69,0.0,0.0,223.93,48.77,0.0,546.2,0.0,2.46,1302.74,201.91,0.0,0.0,46.9,0.0,0.0,0.0,0.0,0.0,679.64,0.0,18174.72,0.0,0.0,0.0,55.73,112.55,158.6,0.0,236.48,1911.0,2407.95,16826.65,0.0,6.0,43525.08,860.13,0.0,7063.39,0.0,36.550000000000004,25931.65,6986.110000000001,0.0,0.0,1185.5,0.0,0.0,0.0,1000.0,0.0,21891.420000000002,0.0,14025.04,0.0,0.0,0.0,291.0,3139.55,9377.56,0.0,5054.84,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-02-27,US,15439.479999999998,23415.96,7.55,181.99,0.0,0.0,227.8,44.5,0.0,560.04,0.0,2.39,1234.47,180.07,0.0,0.0,98.71000000000001,0.0,0.0,0.0,0.0,0.0,659.54,0.0,17725.69,0.0,0.0,0.0,59.85,181.22,196.7,0.0,230.35,1610.0,1863.75,22437.98,0.0,0.0,44084.82,594.0,0.0,7258.26,0.0,36.14,24641.32,7009.29,0.0,0.0,2515.25,0.0,0.0,0.0,924.0,0.0,22245.2,0.0,14023.460000000001,0.0,0.0,0.0,291.01,5050.67,10636.93,0.0,5473.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
